cryptic_name,junc_cat,name,paste_into_igv_junction,new_cate
MYO18A_acceptor_1,acceptor,MYO18A_acceptor_51,chr17:29131442-29165942,Intermediate
MYO18A_acceptor_1,acceptor,MYO18A_acceptor_23,chr17:29131442-29165942,Intermediate
MYO18A_donor_1,donor,MYO18A_donor_44,chr17:29122253-29124653,Intermediate
MYO18A_donor_1,donor,MYO18A_donor_52,chr17:29122253-29124653,Intermediate
MYO18A_donor_1,donor,MYO18A_donor_50,chr17:29122253-29124653,Intermediate
MYO18A_donor_1,donor,MYO18A_donor_8,chr17:29122253-29124653,Intermediate
MYO18A_donor_1,donor,MYO18A_donor_20,chr17:29122253-29124653,Intermediate
MYO9B_donor_1,donor,MYO9B_donor_34,chr19:17203004-17203147,Intermediate
MYO9B_donor_1,donor,MYO9B_donor_8,chr19:17203004-17203147,Intermediate
MYO9B_donor_1,donor,MYO9B_donor_6,chr19:17203004-17203147,Intermediate
MYO9B_donor_1,donor,MYO9B_donor_46,chr19:17203004-17203147,Intermediate
MYO9B_donor_1,donor,MYO9B_donor_24,chr19:17203004-17203147,Intermediate
NADSYN1_donor_1,donor,NADSYN1_donor_12,chr11:71499039-71501302,Late
NADSYN1_donor_1,donor,NADSYN1_donor_24,chr11:71499039-71501302,Late
NADSYN1_donor_1,donor,NADSYN1_donor_18,chr11:71499039-71501302,Late
NADSYN1_donor_1,donor,NADSYN1_donor_3,chr11:71499039-71501302,Late
NADSYN1_donor_1,donor,NADSYN1_donor_23,chr11:71499039-71501302,Late
NAV1_acceptor_1,acceptor,NAV1_acceptor_11,chr1:201803714-201804489,Early
NAV1_acceptor_1,acceptor,NAV1_acceptor_26,chr1:201803714-201804489,Early
NAV1_acceptor_1,acceptor,NAV1_acceptor_17,chr1:201803714-201804489,Early
NAV1_acceptor_1,acceptor,NAV1_acceptor_3,chr1:201803714-201804489,Early
NAV1_acceptor_1,acceptor,NAV1_acceptor_16,chr1:201803714-201804489,Early
NAV1_donor_1,donor,NAV1_donor_10,chr1:201804497-201807953,Early
NAV1_donor_1,donor,NAV1_donor_16,chr1:201804497-201807953,Early
NAV1_donor_1,donor,NAV1_donor_35,chr1:201804497-201807953,Early
NAV1_donor_1,donor,NAV1_donor_31,chr1:201804497-201807953,Early
NAV1_donor_1,donor,NAV1_donor_30,chr1:201804497-201807953,Early
NFIX_acceptor_1,acceptor,NFIX_acceptor_11,chr19:13024034-13024535,Ambiguous
NFIX_acceptor_1,acceptor,NFIX_acceptor_4,chr19:13024034-13024535,Ambiguous
NFIX_acceptor_1,acceptor,NFIX_acceptor_13,chr19:13024034-13024535,Ambiguous
NFIX_acceptor_1,acceptor,NFIX_acceptor_7,chr19:13024034-13024535,Ambiguous
NFIX_acceptor_1,acceptor,NFIX_acceptor_14,chr19:13024034-13024535,Ambiguous
NFIX_donor_2,donor,NFIX_donor_17,chr19:13024719-13025021,Ambiguous
NFIX_donor_2,donor,NFIX_donor_10,chr19:13024719-13025021,Ambiguous
NFIX_donor_1,donor,NFIX_donor_20,chr19:13024723-13025021,Ambiguous
NFIX_donor_1,donor,NFIX_donor_19,chr19:13024723-13025021,Ambiguous
NFIX_donor_1,donor,NFIX_donor_6,chr19:13024723-13025021,Ambiguous
NSMCE4A_donor_1,donor,NSMCE4A_donor_1,chr10:121971069-121973523,Late
NSMCE4A_donor_1,donor,NSMCE4A_donor_4,chr10:121971069-121973523,Late
NSMCE4A_donor_1,donor,NSMCE4A_donor_18,chr10:121971069-121973523,Late
NSMCE4A_donor_1,donor,NSMCE4A_donor_10,chr10:121971069-121973523,Late
NSMCE4A_donor_1,donor,NSMCE4A_donor_8,chr10:121971069-121973523,Late
NUP188_acceptor_1,acceptor,NUP188_acceptor_32,chr9:128952846-128956141,Intermediate
NUP188_acceptor_1,acceptor,NUP188_acceptor_27,chr9:128952846-128956141,Intermediate
NUP188_acceptor_1,acceptor,NUP188_acceptor_16,chr9:128952846-128956141,Intermediate
NUP188_acceptor_1,acceptor,NUP188_acceptor_34,chr9:128952846-128956141,Intermediate
NUP188_acceptor_1,acceptor,NUP188_acceptor_1,chr9:128952846-128956141,Intermediate
NUP188_donor_2,donor,NUP188_donor_11,chr9:128956174-128956350,Intermediate
NUP188_donor_1,donor,NUP188_donor_31,chr9:128948628-128949189,Late
NUP188_donor_2,donor,NUP188_donor_44,chr9:128956174-128956350,Intermediate
NUP188_donor_2,donor,NUP188_donor_20,chr9:128956174-128956350,Intermediate
NUP188_donor_2,donor,NUP188_donor_27,chr9:128956174-128956350,Intermediate
NYNRIN_acceptor_1,acceptor,NYNRIN_acceptor_1,chr14:24411450-24412644,Early
NYNRIN_acceptor_1,acceptor,NYNRIN_acceptor_7,chr14:24411450-24412644,Early
NYNRIN_acceptor_1,acceptor,NYNRIN_acceptor_5,chr14:24411450-24412644,Early
NYNRIN_acceptor_2,acceptor,NYNRIN_acceptor_7,chr14:24411451-24412593,Early
NYNRIN_acceptor_1,acceptor,NYNRIN_acceptor_6,chr14:24411450-24412644,Early
NYNRIN_donor_1,donor,NYNRIN_donor_8,chr14:24412691-24412997,Early
NYNRIN_donor_1,donor,NYNRIN_donor_2,chr14:24412691-24412997,Early
NYNRIN_donor_1,donor,NYNRIN_donor_5,chr14:24412691-24412997,Early
NYNRIN_donor_1,donor,NYNRIN_donor_9,chr14:24412691-24412997,Early
NYNRIN_donor_1,donor,NYNRIN_donor_3,chr14:24412691-24412997,Early
PAOX_acceptor_1,acceptor,PAOX_acceptor_22,chr10:133389747-133390907,Early
PAOX_acceptor_1,acceptor,PAOX_acceptor_4,chr10:133389747-133390907,Early
PAOX_acceptor_1,acceptor,PAOX_acceptor_15,chr10:133389747-133390907,Early
PAOX_acceptor_1,acceptor,PAOX_acceptor_11,chr10:133389747-133390907,Early
PAOX_acceptor_1,acceptor,PAOX_acceptor_23,chr10:133389747-133390907,Early
PAOX_donor_1,donor,PAOX_donor_14,chr10:133391154-133391312,Early
PAOX_donor_1,donor,PAOX_donor_9,chr10:133391154-133391312,Early
PAOX_donor_1,donor,PAOX_donor_21,chr10:133391154-133391312,Early
PAOX_donor_1,donor,PAOX_donor_18,chr10:133391154-133391312,Early
PAOX_donor_1,donor,PAOX_donor_7,chr10:133391154-133391312,Early
PCBP3_acceptor_1,acceptor,PCBP3_acceptor_10,chr21:45755452-45788298,Intermediate
PCBP3_acceptor_1,acceptor,PCBP3_acceptor_17,chr21:45755452-45788298,Intermediate
PCBP3_acceptor_1,acceptor,PCBP3_acceptor_18,chr21:45755452-45788298,Intermediate
PCBP3_acceptor_1,acceptor,PCBP3_acceptor_16,chr21:45755452-45788298,Intermediate
PCBP3_acceptor_1,acceptor,PCBP3_acceptor_13,chr21:45755452-45788298,Intermediate
PEPD_donor_1,donor,PEPD_donor_17,chr19:33501001-33507343,Intermediate
PEPD_donor_1,donor,PEPD_donor_12,chr19:33501001-33507343,Intermediate
PEPD_donor_1,donor,PEPD_donor_20,chr19:33501001-33507343,Intermediate
PEPD_donor_1,donor,PEPD_donor_33,chr19:33501001-33507343,Intermediate
PEPD_donor_1,donor,PEPD_donor_14,chr19:33501001-33507343,Intermediate
PFKP_acceptor_1,acceptor,PFKP_acceptor_30,chr10:3099352-3099557,Early
PFKP_acceptor_1,acceptor,PFKP_acceptor_19,chr10:3099352-3099557,Early
PFKP_acceptor_1,acceptor,PFKP_acceptor_20,chr10:3099352-3099557,Early
PFKP_acceptor_1,acceptor,PFKP_acceptor_4,chr10:3099352-3099557,Early
PFKP_acceptor_1,acceptor,PFKP_acceptor_13,chr10:3099352-3099557,Early
PFKP_donor_1,donor,PFKP_donor_8,chr10:3099819-3101365,Early
PFKP_donor_1,donor,PFKP_donor_16,chr10:3099819-3101365,Early
PFKP_donor_1,donor,PFKP_donor_24,chr10:3099819-3101365,Early
PFKP_donor_1,donor,PFKP_donor_25,chr10:3099819-3101365,Early
PFKP_donor_1,donor,PFKP_donor_9,chr10:3099819-3101365,Early
PHF2_acceptor_1,acceptor,PHF2_acceptor_21,chr9:93660560-93661348,Late
PHF2_acceptor_1,acceptor,PHF2_acceptor_1,chr9:93660560-93661348,Late
PHF2_acceptor_1,acceptor,PHF2_acceptor_23,chr9:93660560-93661348,Late
PHF2_acceptor_1,acceptor,PHF2_acceptor_2,chr9:93660560-93661348,Late
PHF2_acceptor_1,acceptor,PHF2_acceptor_14,chr9:93660560-93661348,Late
PHF2_donor_1,donor,PHF2_donor_12,chr9:93661647-93662906,Late
PHF2_donor_1,donor,PHF2_donor_13,chr9:93661647-93662906,Late
PHF2_donor_1,donor,PHF2_donor_23,chr9:93661647-93662906,Late
PHF2_donor_1,donor,PHF2_donor_6,chr9:93661647-93662906,Late
PHF2_donor_1,donor,PHF2_donor_16,chr9:93661647-93662906,Late
PKN1_acceptor_1,acceptor,PKN1_acceptor_8,chr19:14446561-14450088,Intermediate
PKN1_acceptor_1,acceptor,PKN1_acceptor_23,chr19:14446561-14450088,Intermediate
PKN1_acceptor_1,acceptor,PKN1_acceptor_10,chr19:14446561-14450088,Intermediate
PKN1_acceptor_1,acceptor,PKN1_acceptor_24,chr19:14446561-14450088,Intermediate
PKN1_acceptor_1,acceptor,PKN1_acceptor_19,chr19:14446561-14450088,Intermediate
PLEKHM1P1_donor_1,donor,PLEKHM1P1_donor_13,chr17:64786724-64787112,Late
PLEKHM1P1_donor_1,donor,PLEKHM1P1_donor_17,chr17:64786724-64787112,Late
PLEKHM1P1_donor_1,donor,PLEKHM1P1_donor_9,chr17:64786724-64787112,Late
PLEKHM1P1_donor_1,donor,PLEKHM1P1_donor_12,chr17:64786724-64787112,Late
PLEKHM1P1_donor_1,donor,PLEKHM1P1_donor_2,chr17:64786724-64787112,Late
PLSCR3_acceptor_1,acceptor,PLSCR3_acceptor_18,chr17:7392978-7393467,Late
PLSCR3_acceptor_1,acceptor,PLSCR3_acceptor_11,chr17:7392978-7393467,Late
PLSCR3_acceptor_1,acceptor,PLSCR3_acceptor_24,chr17:7392978-7393467,Late
PLSCR3_acceptor_1,acceptor,PLSCR3_acceptor_8,chr17:7392978-7393467,Late
PLSCR3_acceptor_1,acceptor,PLSCR3_acceptor_20,chr17:7392978-7393467,Late
PRELID3A_donor_2,donor,PRELID3A_donor_5,chr18:12430292-12431150,Early
PRELID3A_donor_2,donor,PRELID3A_donor_6,chr18:12430292-12431150,Early
PRELID3A_donor_1,donor,PRELID3A_donor_2,chr18:12430293-12431149,Early
PRELID3A_donor_2,donor,PRELID3A_donor_3,chr18:12430292-12431150,Early
PRELID3A_donor_2,donor,PRELID3A_donor_7,chr18:12430292-12431150,Early
PRKAR1B_acceptor_1,acceptor,PRKAR1B_acceptor_5,chr7:716846-727210,Late
PRKAR1B_acceptor_1,acceptor,PRKAR1B_acceptor_8,chr7:716846-727210,Late
PRKAR1B_acceptor_1,acceptor,PRKAR1B_acceptor_11,chr7:716846-727210,Late
PRKAR1B_acceptor_1,acceptor,PRKAR1B_acceptor_13,chr7:716846-727210,Late
PRKAR1B_acceptor_1,acceptor,PRKAR1B_acceptor_9,chr7:716846-727210,Late
PRR16_acceptor_1,acceptor,PRR16_acceptor_4,chr5:120618565-120672016,Intermediate
PRR16_acceptor_1,acceptor,PRR16_acceptor_5,chr5:120618565-120672016,Intermediate
PRR16_acceptor_2,acceptor,PRR16_acceptor_3,chr5:120464645-120672016,Intermediate
PRR16_acceptor_2,acceptor,PRR16_acceptor_2,chr5:120464645-120672016,Intermediate
PRR16_acceptor_1,acceptor,PRR16_acceptor_1,chr5:120618565-120672016,Intermediate
PRR16_donor_1,donor,PRR16_donor_1,chr5:120672228-120685954,Intermediate
PRR16_donor_1,donor,PRR16_donor_2,chr5:120672228-120685954,Intermediate
PRR16_donor_1,donor,PRR16_donor_3,chr5:120672228-120685954,Intermediate
PRR16_donor_1,donor,PRR16_donor_4,chr5:120672228-120685954,Intermediate
PRUNE2_donor_1,donor,PRUNE2_donor_3,chr9:76638288-76641790,Early
PRUNE2_donor_2,donor,PRUNE2_donor_8,chr9:76638289-76641789,Early
PRUNE2_donor_1,donor,PRUNE2_donor_7,chr9:76638288-76641790,Early
PRUNE2_donor_1,donor,PRUNE2_donor_14,chr9:76638288-76641790,Early
PRUNE2_donor_2,donor,PRUNE2_donor_16,chr9:76638289-76641789,Early
PSD_acceptor_1,acceptor,PSD_acceptor_7,chr10:102418046-102418701,Intermediate
PSD_acceptor_1,acceptor,PSD_acceptor_4,chr10:102418046-102418701,Intermediate
PSD_acceptor_1,acceptor,PSD_acceptor_8,chr10:102418046-102418701,Intermediate
PSD_acceptor_1,acceptor,PSD_acceptor_10,chr10:102418046-102418701,Intermediate
PSD_acceptor_1,acceptor,PSD_acceptor_6,chr10:102418046-102418701,Intermediate
PSME3IP1_donor_1,donor,PSME3IP1_donor_20,chr16:57173869-57185736,Late
PSME3IP1_donor_1,donor,PSME3IP1_donor_21,chr16:57173869-57185736,Late
PSME3IP1_donor_1,donor,PSME3IP1_donor_9,chr16:57173869-57185736,Late
PSME3IP1_donor_1,donor,PSME3IP1_donor_34,chr16:57173869-57185736,Late
PSME3IP1_donor_1,donor,PSME3IP1_donor_26,chr16:57173869-57185736,Late
PTPRM_donor_1,donor,PTPRM_donor_35,chr18:7946977-7949181,Late
PTPRM_donor_1,donor,PTPRM_donor_5,chr18:7946977-7949181,Late
PTPRM_donor_1,donor,PTPRM_donor_36,chr18:7946977-7949181,Late
PTPRM_donor_1,donor,PTPRM_donor_10,chr18:7946977-7949181,Late
PTPRM_donor_1,donor,PTPRM_donor_37,chr18:7946977-7949181,Late
PWWP2A_acceptor_1,acceptor,PWWP2A_acceptor_3,chr5:160105676-160108545,Late
PWWP2A_acceptor_1,acceptor,PWWP2A_acceptor_2,chr5:160105676-160108545,Late
PWWP2A_acceptor_1,acceptor,PWWP2A_acceptor_6,chr5:160105676-160108545,Late
PWWP2A_acceptor_1,acceptor,PWWP2A_acceptor_5,chr5:160105676-160108545,Late
PWWP2A_acceptor_1,acceptor,PWWP2A_acceptor_1,chr5:160105676-160108545,Late
PXDN_acceptor_1,acceptor,PXDN_acceptor_18,chr2:1650886-1653628,Intermediate
PXDN_acceptor_1,acceptor,PXDN_acceptor_7,chr2:1650886-1653628,Intermediate
PXDN_acceptor_1,acceptor,PXDN_acceptor_10,chr2:1650886-1653628,Intermediate
PXDN_acceptor_1,acceptor,PXDN_acceptor_22,chr2:1650886-1653628,Intermediate
PXDN_acceptor_1,acceptor,PXDN_acceptor_9,chr2:1650886-1653628,Intermediate
PXDN_donor_1,donor,PXDN_donor_9,chr2:1649675-1650800,Intermediate
PXDN_donor_1,donor,PXDN_donor_16,chr2:1649675-1650800,Intermediate
PXDN_donor_1,donor,PXDN_donor_22,chr2:1649675-1650800,Intermediate
PXDN_donor_1,donor,PXDN_donor_7,chr2:1649675-1650800,Intermediate
PXDN_donor_1,donor,PXDN_donor_1,chr2:1649675-1650800,Intermediate
RAB20_acceptor_1,acceptor,RAB20_acceptor_1,chr13:110542022-110561348,Early
RAB20_acceptor_1,acceptor,RAB20_acceptor_2,chr13:110542022-110561348,Early
RAB20_donor_1,donor,RAB20_donor_1,chr13:110524197-110541889,Early
RAB20_donor_1,donor,RAB20_donor_2,chr13:110524197-110541889,Early
RANBP1_acceptor_1,acceptor,RANBP1_acceptor_11,chr22:20122421-20122580,Intermediate
RANBP1_acceptor_1,acceptor,RANBP1_acceptor_2,chr22:20122421-20122580,Intermediate
RANBP1_acceptor_1,acceptor,RANBP1_acceptor_5,chr22:20122421-20122580,Intermediate
RANBP1_acceptor_1,acceptor,RANBP1_acceptor_8,chr22:20122421-20122580,Intermediate
RANBP1_acceptor_1,acceptor,RANBP1_acceptor_12,chr22:20122421-20122580,Intermediate
RANBP1_donor_1,donor,RANBP1_donor_3,chr22:20122697-20125308,Intermediate
RANBP1_donor_1,donor,RANBP1_donor_6,chr22:20122697-20125308,Intermediate
RANBP1_donor_1,donor,RANBP1_donor_10,chr22:20122697-20125308,Intermediate
RANBP1_donor_1,donor,RANBP1_donor_1,chr22:20122697-20125308,Intermediate
RANBP1_donor_1,donor,RANBP1_donor_5,chr22:20122697-20125308,Intermediate
RAP1GAP_acceptor_1,acceptor,RAP1GAP_acceptor_7,chr1:21598820-21599494,Early
RAP1GAP_acceptor_1,acceptor,RAP1GAP_acceptor_10,chr1:21598820-21599494,Early
RAP1GAP_acceptor_1,acceptor,RAP1GAP_acceptor_1,chr1:21598820-21599494,Early
RAP1GAP_acceptor_1,acceptor,RAP1GAP_acceptor_15,chr1:21598820-21599494,Early
RAP1GAP_acceptor_1,acceptor,RAP1GAP_acceptor_12,chr1:21598820-21599494,Early
RAP1GAP_donor_1,donor,RAP1GAP_donor_3,chr1:21598502-21598723,Early
RAP1GAP_donor_1,donor,RAP1GAP_donor_28,chr1:21598502-21598723,Early
RAP1GAP_donor_1,donor,RAP1GAP_donor_30,chr1:21598502-21598723,Early
RAP1GAP_donor_1,donor,RAP1GAP_donor_20,chr1:21598502-21598723,Early
RAP1GAP_donor_1,donor,RAP1GAP_donor_27,chr1:21598502-21598723,Early
RASA3_acceptor_1,acceptor,RASA3_acceptor_8,chr13:113992184-113992485,Late
RASA3_acceptor_1,acceptor,RASA3_acceptor_22,chr13:113992184-113992485,Late
RASA3_acceptor_1,acceptor,RASA3_acceptor_10,chr13:113992184-113992485,Late
RASA3_acceptor_1,acceptor,RASA3_acceptor_14,chr13:113992184-113992485,Late
RASA3_acceptor_1,acceptor,RASA3_acceptor_21,chr13:113992184-113992485,Late
RELL1_donor_1,donor,RELL1_donor_6,chr4:37631523-37632552,Late
RELL1_donor_1,donor,RELL1_donor_4,chr4:37631523-37632552,Late
RELL1_donor_1,donor,RELL1_donor_7,chr4:37631523-37632552,Late
RELL1_donor_1,donor,RELL1_donor_3,chr4:37631523-37632552,Late
RELL1_donor_1,donor,RELL1_donor_5,chr4:37631523-37632552,Late
RNF115_acceptor_1,acceptor,RNF115_acceptor_4,chr1:145788802-145788908,Early
RNF115_acceptor_1,acceptor,RNF115_acceptor_3,chr1:145788802-145788908,Early
RNF115_acceptor_1,acceptor,RNF115_acceptor_7,chr1:145788802-145788908,Early
RNF115_acceptor_1,acceptor,RNF115_acceptor_1,chr1:145788802-145788908,Early
RNF115_acceptor_1,acceptor,RNF115_acceptor_2,chr1:145788802-145788908,Early
RNF115_donor_1,donor,RNF115_donor_2,chr1:145784596-145788612,Early
RNF115_donor_1,donor,RNF115_donor_1,chr1:145784596-145788612,Early
RNF115_donor_1,donor,RNF115_donor_5,chr1:145784596-145788612,Early
RNF115_donor_1,donor,RNF115_donor_7,chr1:145784596-145788612,Early
RNF115_donor_1,donor,RNF115_donor_6,chr1:145784596-145788612,Early
RNFT2_acceptor_1,acceptor,RNFT2_acceptor_9,chr12:116779348-116788636,Early
RNFT2_acceptor_1,acceptor,RNFT2_acceptor_15,chr12:116779348-116788636,Early
RNFT2_acceptor_1,acceptor,RNFT2_acceptor_17,chr12:116779348-116788636,Early
RNFT2_acceptor_1,acceptor,RNFT2_acceptor_11,chr12:116779348-116788636,Early
RNFT2_acceptor_1,acceptor,RNFT2_acceptor_1,chr12:116779348-116788636,Early
RPGRIP1L_acceptor_1,acceptor,RPGRIP1L_acceptor_6,chr16:53623000-53636439,Late
RPGRIP1L_acceptor_1,acceptor,RPGRIP1L_acceptor_11,chr16:53623000-53636439,Late
RPGRIP1L_acceptor_1,acceptor,RPGRIP1L_acceptor_20,chr16:53623000-53636439,Late
RPGRIP1L_acceptor_1,acceptor,RPGRIP1L_acceptor_7,chr16:53623000-53636439,Late
RPGRIP1L_acceptor_1,acceptor,RPGRIP1L_acceptor_31,chr16:53623000-53636439,Late
RSF1_acceptor_1,acceptor,RSF1_acceptor_9,chr11:77813787-77820528,Intermediate
RSF1_acceptor_1,acceptor,RSF1_acceptor_7,chr11:77813787-77820528,Intermediate
RSF1_acceptor_1,acceptor,RSF1_acceptor_1,chr11:77813787-77820528,Intermediate
RSF1_acceptor_1,acceptor,RSF1_acceptor_10,chr11:77813787-77820528,Intermediate
RSF1_acceptor_1,acceptor,RSF1_acceptor_6,chr11:77813787-77820528,Intermediate
RTBDN_donor_1,donor,RTBDN_donor_22,chr19:12829997-12830612,Late
RTBDN_donor_1,donor,RTBDN_donor_1,chr19:12829997-12830612,Late
RTBDN_donor_1,donor,RTBDN_donor_8,chr19:12829997-12830612,Late
RTBDN_donor_1,donor,RTBDN_donor_15,chr19:12829997-12830612,Late
RTBDN_donor_1,donor,RTBDN_donor_20,chr19:12829997-12830612,Late
SEMA3F_acceptor_1,acceptor,SEMA3F_acceptor_22,chr3:50174350-50175096,Early
SEMA3F_acceptor_1,acceptor,SEMA3F_acceptor_23,chr3:50174350-50175096,Early
SEMA3F_acceptor_1,acceptor,SEMA3F_acceptor_4,chr3:50174350-50175096,Early
SEMA3F_acceptor_1,acceptor,SEMA3F_acceptor_8,chr3:50174350-50175096,Early
SEMA3F_acceptor_1,acceptor,SEMA3F_acceptor_19,chr3:50174350-50175096,Early
SEPTIN7P2_acceptor_1,acceptor,SEPTIN7P2_acceptor_14,chr7:45735670-45736787,Early
SEPTIN7P2_acceptor_1,acceptor,SEPTIN7P2_acceptor_13,chr7:45735670-45736787,Early
SEPTIN7P2_acceptor_1,acceptor,SEPTIN7P2_acceptor_35,chr7:45735670-45736787,Early
SEPTIN7P2_acceptor_1,acceptor,SEPTIN7P2_acceptor_4,chr7:45735670-45736787,Early
SEPTIN7P2_acceptor_1,acceptor,SEPTIN7P2_acceptor_5,chr7:45735670-45736787,Early
SEPTIN7P2_donor_1,donor,SEPTIN7P2_donor_4,chr7:45728313-45735607,Early
SEPTIN7P2_donor_1,donor,SEPTIN7P2_donor_13,chr7:45728313-45735607,Early
SEPTIN7P2_donor_1,donor,SEPTIN7P2_donor_22,chr7:45728313-45735607,Early
SEPTIN7P2_donor_1,donor,SEPTIN7P2_donor_10,chr7:45728313-45735607,Early
SEPTIN7P2_donor_1,donor,SEPTIN7P2_donor_15,chr7:45728313-45735607,Early
SETD5_donor_1,donor,SETD5_donor_24,chr3:9468615-9470459,Early
SETD5_donor_1,donor,SETD5_donor_1,chr3:9468615-9470459,Early
SETD5_donor_1,donor,SETD5_donor_30,chr3:9468615-9470459,Early
SETD5_donor_1,donor,SETD5_donor_18,chr3:9468615-9470459,Early
SETD5_donor_1,donor,SETD5_donor_9,chr3:9468615-9470459,Early
SIPA1L3_acceptor_1,acceptor,SIPA1L3_acceptor_24,chr19:37907358-38008096,Early
SIPA1L3_acceptor_1,acceptor,SIPA1L3_acceptor_7,chr19:37907358-38008096,Early
SIPA1L3_acceptor_1,acceptor,SIPA1L3_acceptor_3,chr19:37907358-38008096,Early
SIPA1L3_acceptor_1,acceptor,SIPA1L3_acceptor_1,chr19:37907358-38008096,Early
SIPA1L3_acceptor_1,acceptor,SIPA1L3_acceptor_16,chr19:37907358-38008096,Early
SIPA1L3_donor_1,donor,SIPA1L3_donor_6,chr19:38008195-38029089,Early
SIPA1L3_donor_1,donor,SIPA1L3_donor_12,chr19:38008195-38029089,Early
SIPA1L3_donor_1,donor,SIPA1L3_donor_11,chr19:38008195-38029089,Early
SIPA1L3_donor_1,donor,SIPA1L3_donor_15,chr19:38008195-38029089,Early
SIPA1L3_donor_1,donor,SIPA1L3_donor_20,chr19:38008195-38029089,Early
SLC12A2-DT_acceptor_1,acceptor,SLC12A2-DT_acceptor_32,chr5:127992633-128061144,Late
SLC12A2-DT_acceptor_1,acceptor,SLC12A2-DT_acceptor_6,chr5:127992633-128061144,Late
SLC12A2-DT_acceptor_1,acceptor,SLC12A2-DT_acceptor_35,chr5:127992633-128061144,Late
SLC12A2-DT_acceptor_1,acceptor,SLC12A2-DT_acceptor_36,chr5:127992633-128061144,Late
SLC12A2-DT_acceptor_1,acceptor,SLC12A2-DT_acceptor_28,chr5:127992633-128061144,Late
SLC19A1_acceptor_1,acceptor,SLC19A1_acceptor_10,chr21:45511223-45525817,Late
SLC19A1_acceptor_1,acceptor,SLC19A1_acceptor_2,chr21:45511223-45525817,Late
SLC19A1_acceptor_1,acceptor,SLC19A1_acceptor_16,chr21:45511223-45525817,Late
SLC19A1_acceptor_1,acceptor,SLC19A1_acceptor_17,chr21:45511223-45525817,Late
SLC19A1_acceptor_1,acceptor,SLC19A1_acceptor_3,chr21:45511223-45525817,Late
SLC36A1_donor_1,donor,SLC36A1_donor_5,chr5:151449689-151458788,Late
SLC36A1_donor_1,donor,SLC36A1_donor_22,chr5:151449689-151458788,Late
SLC36A1_donor_1,donor,SLC36A1_donor_20,chr5:151449689-151458788,Late
SLC36A1_donor_1,donor,SLC36A1_donor_15,chr5:151449689-151458788,Late
SLC36A1_donor_1,donor,SLC36A1_donor_1,chr5:151449689-151458788,Late
SLC39A8_donor_1,donor,SLC39A8_donor_30,chr4:102315830-102324250,Intermediate
SLC39A8_donor_1,donor,SLC39A8_donor_21,chr4:102315830-102324250,Intermediate
SLC39A8_donor_1,donor,SLC39A8_donor_14,chr4:102315830-102324250,Intermediate
SLC39A8_donor_1,donor,SLC39A8_donor_27,chr4:102315830-102324250,Intermediate
SLC39A8_donor_1,donor,SLC39A8_donor_2,chr4:102315830-102324250,Intermediate
SNCB_acceptor_1,acceptor,SNCB_acceptor_6,chr5:176629965-176630280,Intermediate
SNCB_acceptor_1,acceptor,SNCB_acceptor_9,chr5:176629965-176630280,Intermediate
SNCB_acceptor_1,acceptor,SNCB_acceptor_1,chr5:176629965-176630280,Intermediate
SNCB_acceptor_1,acceptor,SNCB_acceptor_3,chr5:176629965-176630280,Intermediate
SNCB_acceptor_1,acceptor,SNCB_acceptor_4,chr5:176629965-176630280,Intermediate
SPRY4-AS1_donor_1,donor,SPRY4-AS1_donor_5,chr5:142346467-142353226,Intermediate
SPRY4-AS1_donor_1,donor,SPRY4-AS1_donor_3,chr5:142346467-142353226,Intermediate
SPRY4-AS1_donor_1,donor,SPRY4-AS1_donor_4,chr5:142346467-142353226,Intermediate
SPRY4-AS1_donor_1,donor,SPRY4-AS1_donor_1,chr5:142346467-142353226,Intermediate
SPRY4-AS1_donor_1,donor,SPRY4-AS1_donor_2,chr5:142346467-142353226,Intermediate
STMN2_acceptor_2,acceptor,STMN2_acceptor_5,chr8:79613937-79616822,Early
STMN2_acceptor_1,acceptor,STMN2_acceptor_3,chr8:79611214-79616822,Early
STMN2_acceptor_1,acceptor,STMN2_acceptor_1,chr8:79611214-79616822,Early
STMN2_acceptor_2,acceptor,STMN2_acceptor_3,chr8:79613937-79616822,Early
STMN2_acceptor_1,acceptor,STMN2_acceptor_2,chr8:79611214-79616822,Early
STXBP5L_donor_1,donor,STXBP5L_donor_31,chr3:120908416-120909571,Early
STXBP5L_donor_1,donor,STXBP5L_donor_25,chr3:120908416-120909571,Early
STXBP5L_donor_1,donor,STXBP5L_donor_24,chr3:120908416-120909571,Early
STXBP5L_donor_1,donor,STXBP5L_donor_2,chr3:120908416-120909571,Early
STXBP5L_donor_2,donor,STXBP5L_donor_6,chr3:120908428-120909571,Early
SYT7_acceptor_1,acceptor,SYT7_acceptor_11,chr11:61547620-61551384,Early
SYT7_acceptor_1,acceptor,SYT7_acceptor_10,chr11:61547620-61551384,Early
SYT7_acceptor_1,acceptor,SYT7_acceptor_9,chr11:61547620-61551384,Early
SYT7_acceptor_1,acceptor,SYT7_acceptor_2,chr11:61547620-61551384,Early
SYT7_acceptor_1,acceptor,SYT7_acceptor_7,chr11:61547620-61551384,Early
SYT7_donor_2,donor,SYT7_donor_16,chr11:61533124-61547530,Early
SYT7_donor_1,donor,SYT7_donor_3,chr11:61547308-61547530,Early
SYT7_donor_2,donor,SYT7_donor_5,chr11:61533124-61547530,Early
