position,cryptic,controls,n_cry,n_ctrl,timing,repeat_cat,junc_type,exon_inclusion_type,pv,OR,adj.p,logOR,rows
179,5,80,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00867775478008073,4.77054638363752,1,0,Late_LINE
180,5,78,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00784274747982687,4.9004683573364,1,0,Late_LINE
181,5,77,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00744738634623741,4.96786600259754,1,0,Late_LINE
182,5,77,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00744738634623741,4.96786600259754,1,0,Late_LINE
183,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
184,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
185,5,78,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00784274747982687,4.9004683573364,1,0,Late_LINE
186,5,77,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00744738634623741,4.96786600259754,1,0,Late_LINE
187,5,75,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00669952292499646,5.10838377506139,1,0,Late_LINE
188,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
189,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
190,5,75,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00669952292499646,5.10838377506139,1,0,Late_LINE
191,5,75,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00669952292499646,5.10838377506139,1,0,Late_LINE
192,5,75,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00669952292499646,5.10838377506139,1,0,Late_LINE
193,5,78,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00784274747982687,4.9004683573364,1,0,Late_LINE
194,5,78,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00784274747982687,4.9004683573364,1,0,Late_LINE
195,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
196,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
197,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
198,5,76,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0070664071251943,5.03781340086118,1,0,Late_LINE
199,5,74,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00634644539221858,5.18134093714426,1,0,Late_LINE
200,5,74,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00634644539221858,5.18134093714426,1,0,Late_LINE
201,5,75,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00669952292499646,5.10838377506139,1,0,Late_LINE
202,5,74,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00634644539221858,5.18134093714426,1,0,Late_LINE
203,5,72,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.005680550590084,5.33303974378528,1,0,Late_LINE
204,5,71,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00536715078919243,5.41364014201862,1,0,Late_LINE
205,5,72,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.005680550590084,5.33303974378528,1,0,Late_LINE
206,5,72,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.005680550590084,5.33303974378528,1,0,Late_LINE
207,5,71,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00536715078919243,5.41364014201862,1,0,Late_LINE
208,5,70,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00506639293186356,5.49450945982195,1,0,Late_LINE
209,5,69,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00477798385743957,5.57833163798275,1,0,Late_LINE
210,5,69,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00477798385743957,5.57833163798275,1,0,Late_LINE
211,5,69,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00477798385743957,5.57833163798275,1,0,Late_LINE
212,5,68,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00450162996043435,5.66468778785146,1,0,Late_LINE
213,5,68,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00450162996043435,5.66468778785146,1,0,Late_LINE
214,5,67,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00423703736773047,5.7536153742663,1,0,Late_LINE
215,5,66,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00398391211769968,5.84523230885069,1,0,Late_LINE
216,5,64,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00351088844382125,6.03694737734648,1,0,Late_LINE
217,5,63,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00329040329075754,6.13734314103137,1,0,Late_LINE
218,5,63,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00329040329075754,6.13734314103137,1,0,Late_LINE
219,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
220,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
221,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
222,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
223,5,62,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0030802123916526,6.24093372279142,1,0,Late_LINE
224,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
225,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
226,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
227,5,62,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0030802123916526,6.24093372279142,1,0,Late_LINE
228,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
229,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
230,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
231,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
232,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
233,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
234,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
235,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
236,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
237,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
238,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
239,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
240,5,58,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00233657458735635,6.69260079446783,1,0,Late_LINE
241,5,58,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00233657458735635,6.69260079446783,1,0,Late_LINE
242,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
243,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
244,5,58,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00233657458735635,6.69260079446783,1,0,Late_LINE
245,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
246,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
247,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
248,5,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00250849391738248,6.57220900239818,1,0,Late_LINE
249,5,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00268954773996353,6.4582388423004,1,0,Late_LINE
250,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
251,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
252,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
253,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
254,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
255,5,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.00288002408778949,6.34785474876367,1,0,Late_LINE
256,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
257,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
258,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
259,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
260,4,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0150990566163548,4.95280031381664,1,0,Late_LINE
261,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
262,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
263,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
264,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
265,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
266,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
267,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
268,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
269,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
270,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
271,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
272,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
273,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
274,4,61,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0168072064611818,4.78399557522183,1,0,Late_LINE
275,4,60,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.015938427462953,4.86672793105569,1,0,Late_LINE
276,4,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0150990566163548,4.95280031381664,1,0,Late_LINE
277,4,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0150990566163548,4.95280031381664,1,0,Late_LINE
278,4,59,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0150990566163548,4.95280031381664,1,0,Late_LINE
279,4,58,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0142887402970533,5.04165074120477,1,0,Late_LINE
280,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
281,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
282,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
283,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
284,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
285,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
286,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
287,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
288,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
289,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
290,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
291,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
292,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
293,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
294,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
295,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
296,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
297,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
298,4,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0120283913243883,5.32915544716877,1,0,Late_LINE
299,4,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0113305031763161,5.43187760889495,1,0,Late_LINE
300,4,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0106597123404759,5.53809212006074,1,0,Late_LINE
301,4,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0100155905836827,5.64906887734203,1,0,Late_LINE
302,3,51,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0506155136740012,4.08659721492985,1,0,Late_LINE
303,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
304,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
305,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
306,2,51,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.203796343914544,2.58351599120894,1,0,Late_LINE
307,2,51,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.203796343914544,2.58351599120894,1,0,Late_LINE
308,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
309,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
310,1,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.564247604701206,1.25376100740807,1,0,Late_LINE
311,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
312,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
313,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
314,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
315,1,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.556950315784719,1.28034311778275,1,0,Late_LINE
316,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
317,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
318,1,47,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.542005104395185,1.33689771828423,1,0,Late_LINE
319,1,47,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.542005104395185,1.33689771828423,1,0,Late_LINE
320,1,47,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.542005104395185,1.33689771828423,1,0,Late_LINE
321,1,47,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.542005104395185,1.33689771828423,1,0,Late_LINE
322,1,47,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.542005104395185,1.33689771828423,1,0,Late_LINE
323,1,48,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.549536735411396,1.30803183485794,1,0,Late_LINE
324,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
325,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
326,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
327,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
328,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
329,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
330,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
331,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
332,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
333,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
334,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
335,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
336,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
337,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
338,2,49,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.19208586996037,2.69284766771346,1,0,Late_LINE
339,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
340,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
341,2,50,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.197928283378593,2.63698869255873,1,0,Late_LINE
342,2,51,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.203796343914544,2.58351599120894,1,0,Late_LINE
343,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
344,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
345,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
346,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
347,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
348,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
349,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
350,2,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.209687914308411,2.53160835208224,1,0,Late_LINE
351,3,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0554261744376014,3.92662134908537,1,0,Late_LINE
352,3,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0579132001096639,3.85109835810054,1,0,Late_LINE
353,3,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0579132001096639,3.85109835810054,1,0,Late_LINE
354,3,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0579132001096639,3.85109835810054,1,0,Late_LINE
355,3,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0604540744878465,3.77833457391119,1,0,Late_LINE
356,3,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0604540744878465,3.77833457391119,1,0,Late_LINE
357,3,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0579132001096639,3.85109835810054,1,0,Late_LINE
358,3,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0554261744376014,3.92662134908537,1,0,Late_LINE
359,3,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0554261744376014,3.92662134908537,1,0,Late_LINE
360,3,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0529934645882843,4.00506387066521,1,0,Late_LINE
361,3,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0529934645882843,4.00506387066521,1,0,Late_LINE
362,3,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0529934645882843,4.00506387066521,1,0,Late_LINE
363,3,51,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0506155136740012,4.08659721492985,1,0,Late_LINE
364,3,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0529934645882843,4.00506387066521,1,0,Late_LINE
365,3,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0579132001096639,3.85109835810054,1,0,Late_LINE
366,3,52,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0529934645882843,4.00506387066521,1,0,Late_LINE
367,3,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0554261744376014,3.92662134908537,1,0,Late_LINE
368,3,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0554261744376014,3.92662134908537,1,0,Late_LINE
369,4,53,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0106597123404759,5.53809212006074,1,0,Late_LINE
370,4,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0113305031763161,5.43187760889495,1,0,Late_LINE
371,4,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0120283913243883,5.32915544716877,1,0,Late_LINE
372,4,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0113305031763161,5.43187760889495,1,0,Late_LINE
373,4,54,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0113305031763161,5.43187760889495,1,0,Late_LINE
374,4,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0120283913243883,5.32915544716877,1,0,Late_LINE
375,4,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0120283913243883,5.32915544716877,1,0,Late_LINE
376,4,55,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0120283913243883,5.32915544716877,1,0,Late_LINE
377,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
378,4,56,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0127537929763799,5.23009399593383,1,0,Late_LINE
379,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
380,4,57,21,1304,Late,LINE,acceptor,25_85___In_frame.fa_rm.bed,0.0135071121040566,5.13491932563654,1,0,Late_LINE
