.id,gene_name,gene_id,lsv_id,mean_psi_per_lsv_junction,stdev_psi_per_lsv_junction,num_junctions,num_exons,de_novo_junctions,seqid,strand,lsv_junc,junc_start,junc_end,ir_start,ir_end,paste_into_igv_junction,exon_type,color_gene_name,alpha_gene_name,label_junction
Control_TDP43KD,DDT,ENSG00000099977.15,ENSG00000099977.15:s:23974307-23974491,0.0478,0.0145,2,3,1,chr22,-,ENSG00000099977.15:s:23974307-23974491_23971623-23974307,23971623,23974307,,,chr22:23971623-23974307,source,non-NMD rescued,0,""
Control_TDP43KD,AP1B1,ENSG00000100280.17,ENSG00000100280.17:s:29367207-29367270,0.068,0.0173,3,4,1,chr22,-,ENSG00000100280.17:s:29367207-29367270_29366924-29367207,29366924,29367207,,,chr22:29366924-29367207,source,NMD rescued,0,""
Control_TDP43KD,AP1B1,ENSG00000100280.17,ENSG00000100280.17:t:29363001-29363106,0.0488,0.0138,5,5,1,chr22,-,ENSG00000100280.17:t:29363001-29363106_29363106-29366144,29363106,29366144,,,chr22:29363106-29366144,target,NMD rescued,0,""
Control_TDP43KD,ALG13,ENSG00000101901.12,ENSG00000101901.12:t:111744668-111744904,0.0227,0.0204,2,3,1,chrX,+,ENSG00000101901.12:t:111744668-111744904_111743884-111744668,111743884,111744668,,,chrX:111743884-111744668,target,NMD rescued,0,""
Control_TDP43KD,VWA8,ENSG00000102763.18,ENSG00000102763.18:t:41727194-41727313,0.0121,0.0109,2,3,1,chr13,-,ENSG00000102763.18:t:41727194-41727313_41727313-41732080,41727313,41732080,,,chr13:41727313-41732080,target,NMD rescued,0,""
Control_TDP43KD,DGKH,ENSG00000102780.17,ENSG00000102780.17:s:42048648-42048965,0.0043,0.0058,4,5,1,chr13,+,ENSG00000102780.17:s:42048648-42048965_42048965-42065462,42048965,42065462,,,chr13:42048965-42065462,source,NMD rescued,0,""
Control_TDP43KD,TTLL12,ENSG00000100304.13,ENSG00000100304.13:s:43179841-43180000,0.0012,1e-04,2,3,1,chr22,-,ENSG00000100304.13:s:43179841-43180000_43176396-43179841,43176396,43179841,,,chr22:43176396-43179841,source,NMD rescued,0,""
Control_TDP43KD,TTLL12,ENSG00000100304.13,ENSG00000100304.13:t:43176320-43176396,0.0011,0,2,3,1,chr22,-,ENSG00000100304.13:t:43176320-43176396_43176396-43179841,43176396,43179841,,,chr22:43176396-43179841,target,NMD rescued,0,""
Control_TDP43KD,ASCC2,ENSG00000100325.15,ENSG00000100325.15:s:29804638-29804830,0.0221,0.0123,3,3,1,chr22,-,ENSG00000100325.15:s:29804638-29804830_29801110-29804638,29801110,29804638,,,chr22:29801110-29804638,source,NMD rescued,0,""
Control_TDP43KD,ASCC2,ENSG00000100325.15,ENSG00000100325.15:t:29800991-29801110,0.0232,0.0127,4,4,1,chr22,-,ENSG00000100325.15:t:29800991-29801110_29801110-29804638,29801110,29804638,,,chr22:29801110-29804638,target,non-NMD rescued,0,""
Control_TDP43KD,MTMR3,ENSG00000100330.16,ENSG00000100330.16:t:29991504-29991670,0.0698,0.0301,3,3,1,chr22,+,ENSG00000100330.16:t:29991504-29991670_29988927-29991504,29988927,29991504,,,chr22:29988927-29991504,target,NMD rescued,0,""
Control_TDP43KD,AXIN1,ENSG00000103126.15,ENSG00000103126.15:s:309973-310069,0.0433,0.0233,4,3,1,chr16,-,ENSG00000103126.15:s:309973-310069_308625-309973,308625,309973,304457,309972,chr16:308625-309973,source,non-NMD rescued,0,""
Control_TDP43KD,ZNF500,ENSG00000103199.14,ENSG00000103199.14:s:4765565-4766099,0.1508,0.0559,4,3,1,chr16,-,ENSG00000103199.14:s:4765565-4766099_4764778-4765565,4764778,4765565,4762757,4765564,chr16:4764778-4765565,source,non-NMD rescued,0,""
Control_TDP43KD,CIAO3,ENSG00000103245.14,ENSG00000103245.14:s:733466-734238,0.0159,0.0112,3,3,1,chr16,-,ENSG00000103245.14:s:733466-734238_733159-733466,733159,733466,,,chr16:733159-733466,source,non-NMD rescued,0,""
Control_TDP43KD,CIAO3,ENSG00000103245.14,ENSG00000103245.14:t:732301-733159,0.0173,0.0118,2,3,1,chr16,-,ENSG00000103245.14:t:732301-733159_733159-733466,733159,733466,,,chr16:733159-733466,target,non-NMD rescued,0,""
Control_TDP43KD,CHD8,ENSG00000100888.15,ENSG00000100888.15:s:21425324-21426242,0.0081,9e-04,3,4,1,chr14,-,ENSG00000100888.15:s:21425324-21426242_21421223-21426128,21421223,21426128,,,chr14:21421223-21426128,source,non-NMD rescued,0,""
Control_TDP43KD,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:s:4387986-4388068,0.188,0.0468,3,4,1,chr16,-,ENSG00000103426.12:s:4387986-4388068_4367442-4387986,4367442,4387986,,,chr16:4367442-4387986,source,NMD rescued,0,""
Control_TDP43KD,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:t:4365491-4365545,0.048,0.0243,3,3,1,chr16,-,ENSG00000103426.12:t:4365491-4365545_4365545-4367298,4365545,4367298,,,chr16:4365545-4367298,target,NMD rescued,0,""
Control_TDP43KD,CORO7-PAM16,ENSG00000103426.12,ENSG00000103426.12:t:4365491-4365545,0.0615,0.0275,3,3,1,chr16,-,ENSG00000103426.12:t:4365491-4365545_4365545-4367184,4365545,4367184,,,chr16:4365545-4367184,target,NMD rescued,0,""
Control_TDP43KD,IKBKB,ENSG00000104365.16,ENSG00000104365.16:s:42322347-42322498,0.0063,0.0062,4,3,1,chr8,+,ENSG00000104365.16:s:42322347-42322498_42322494-42325287,42322494,42325287,,,chr8:42322494-42325287,source,non-NMD rescued,0,""
Control_TDP43KD,IKBKB,ENSG00000104365.16,ENSG00000104365.16:t:42320675-42320844,0.001,7e-04,6,4,1,chr8,+,ENSG00000104365.16:t:42320675-42320844_42319646-42320723,42319646,42320723,,,chr8:42319646-42320723,target,NMD rescued,0,""
Control_TDP43KD,LPIN2,ENSG00000101577.10,ENSG00000101577.10:s:2960649-2960849,0.0243,0.0158,2,3,1,chr18,-,ENSG00000101577.10:s:2960649-2960849_2956200-2960649,2956200,2960649,,,chr18:2956200-2960649,source,non-NMD rescued,0,""
Control_TDP43KD,EEF1D,ENSG00000104529.18,ENSG00000104529.18:s:143596855-143597111,0.0832,0.0281,8,5,1,chr8,-,ENSG00000104529.18:s:143596855-143597111_143586852-143596855,143586852,143596855,,,chr8:143586852-143596855,source,non-NMD rescued,0,""
Control_TDP43KD,ERI1,ENSG00000104626.15,ENSG00000104626.15:t:9016322-9016405,0.0499,0.0216,2,3,1,chr8,+,ENSG00000104626.15:t:9016322-9016405_9013157-9016322,9013157,9016322,,,chr8:9013157-9016322,target,non-NMD rescued,0,""
Control_TDP43KD,TBL1X,ENSG00000101849.18,ENSG00000101849.18:t:9691579-9691711,0.0863,0.0282,2,3,1,chrX,+,ENSG00000101849.18:t:9691579-9691711_9689246-9691579,9689246,9691579,,,chrX:9689246-9691579,target,NMD rescued,0,""
Control_TDP43KD,ABCD1,ENSG00000101986.12,ENSG00000101986.12:s:153740092-153740237,0.1319,0.045,2,3,1,chrX,+,ENSG00000101986.12:s:153740092-153740237_153740237-153740305,153740237,153740305,,,chrX:153740237-153740305,source,non-NMD rescued,0,""
Control_TDP43KD,ABCD1,ENSG00000101986.12,ENSG00000101986.12:t:153737157-153737251,0.0786,0.0239,2,3,1,chrX,+,ENSG00000101986.12:t:153737157-153737251_153736911-153737157,153736911,153737157,,,chrX:153736911-153737157,target,non-NMD rescued,0,""
Control_TDP43KD,ABCD1,ENSG00000101986.12,ENSG00000101986.12:t:153740574-153740719,0.1269,0.0392,2,3,1,chrX,+,ENSG00000101986.12:t:153740574-153740719_153740439-153740574,153740439,153740574,,,chrX:153740439-153740574,target,non-NMD rescued,0,""
Control_TDP43KD,DOT1L,ENSG00000104885.18,ENSG00000104885.18:t:2206729-2206797,0.0186,0.0103,3,3,1,chr19,+,ENSG00000104885.18:t:2206729-2206797_2205439-2206729,2205439,2206729,2205440,2206728,chr19:2205439-2206729,target,non-NMD rescued,0,""
Control_TDP43KD,PORCN,ENSG00000102312.24,ENSG00000102312.24:s:48511892-48511935,0.0731,0.0301,4,5,1,chrX,+,ENSG00000102312.24:s:48511892-48511935_48511935-48514127,48511935,48514127,,,chrX:48511935-48514127,source,non-NMD rescued,0,""
Control_TDP43KD,PORCN,ENSG00000102312.24,ENSG00000102312.24:t:48514127-48514141,0.1008,0.0383,4,4,1,chrX,+,ENSG00000102312.24:t:48514127-48514141_48511935-48514127,48511935,48514127,48512853,48514126,chrX:48511935-48514127,target,NMD rescued,0,""
Control_TDP43KD,VRK3,ENSG00000105053.11,ENSG00000105053.11:t:49980955-49981184,0.0535,0.0267,2,3,1,chr19,-,ENSG00000105053.11:t:49980955-49981184_49981013-49981818,49981013,49981818,,,chr19:49981013-49981818,target,NMD rescued,0,""
Control_TDP43KD,ZNF423,ENSG00000102935.12,ENSG00000102935.12:t:49635660-49638874,0.178,0.025,5,6,1,chr16,-,ENSG00000102935.12:t:49635660-49638874_49638874-49640443,49638874,49640443,,,chr16:49638874-49640443,target,non-NMD rescued,0,""
Control_TDP43KD,CARD8,ENSG00000105483.18,ENSG00000105483.18:s:48231660-48232114,0.0563,0.0283,3,4,1,chr19,-,ENSG00000105483.18:s:48231660-48232114_48223868-48231660,48223868,48231660,,,chr19:48223868-48231660,source,NMD rescued,0,""
Control_TDP43KD,MIER2,ENSG00000105556.12,ENSG00000105556.12:t:327864-327989,0.0341,0.0149,3,4,1,chr19,-,ENSG00000105556.12:t:327864-327989_327989-328488,327989,328488,,,chr19:327989-328488,target,non-NMD rescued,0,""
Control_TDP43KD,MAST1,ENSG00000105613.10,ENSG00000105613.10:s:12833951-12834006,0.106,0.0499,3,3,1,chr19,+,ENSG00000105613.10:s:12833951-12834006_12834006-12847290,12834006,12847290,,,chr19:12834006-12847290,source,non-NMD rescued,0,""
Control_TDP43KD,MAST1,ENSG00000105613.10,ENSG00000105613.10:s:12840991-12841066,0.2105,0.0337,4,4,1,chr19,+,ENSG00000105613.10:s:12840991-12841066_12841066-12842139,12841066,12842139,12841067,12842138,chr19:12841066-12842139,source,non-NMD rescued,0,""
Control_TDP43KD,HSDL1,ENSG00000103160.12,ENSG00000103160.12:s:84129548-84129775,0.0356,0.0164,2,3,1,chr16,-,ENSG00000103160.12:s:84129548-84129775_84123200-84129548,84123200,84129548,,,chr16:84123200-84129548,source,NMD rescued,0,""
Control_TDP43KD,HSDL1,ENSG00000103160.12,ENSG00000103160.12:t:84122973-84123344,0.1167,0.0478,2,2,1,chr16,-,ENSG00000103160.12:t:84122973-84123344_84123200-84129548,84123200,84129548,84123345,84124122,chr16:84123200-84129548,target,NMD rescued,0,""
Control_TDP43KD,USP10,ENSG00000103194.16,ENSG00000103194.16:s:84733138-84733503,0.1428,0.0192,5,6,1,chr16,+,ENSG00000103194.16:s:84733138-84733503_84733503-84735056,84733503,84735056,,,chr16:84733503-84735056,source,non-NMD rescued,0,""
Control_TDP43KD,USP10,ENSG00000103194.16,ENSG00000103194.16:t:84740309-84740369,0.1866,0.0221,2,3,1,chr16,+,ENSG00000103194.16:t:84740309-84740369_84735173-84740309,84735173,84740309,,,chr16:84735173-84740309,target,non-NMD rescued,0,""
Control_TDP43KD,MAST1,ENSG00000105613.10,ENSG00000105613.10:t:12843529-12843607,0.0837,0.0276,4,3,1,chr19,+,ENSG00000105613.10:t:12843529-12843607_12842178-12843529,12842178,12843529,12842191,12843528,chr19:12842178-12843529,target,NMD rescued,0,""
Control_TDP43KD,CRTC1,ENSG00000105662.16,ENSG00000105662.16:t:18771442-18771546,0.0814,0.0253,3,3,1,chr19,+,ENSG00000105662.16:t:18771442-18771546_18771325-18771442,18771325,18771442,18771326,18771441,chr19:18771325-18771442,target,non-NMD rescued,0,""
Control_TDP43KD,SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:s:38101052-38101226,0.0297,0.015,3,3,1,chr19,+,ENSG00000105738.11:s:38101052-38101226_38101226-38101593,38101226,38101593,,,chr19:38101226-38101593,source,non-NMD rescued,0,""
Control_TDP43KD,SIPA1L3,ENSG00000105738.11,ENSG00000105738.11:t:38029089-38029156,0.7867,0.0615,3,4,1,chr19,+,ENSG00000105738.11:t:38029089-38029156_38008195-38029089,38008195,38029089,,,chr19:38008195-38029089,target,non-NMD rescued,0,""
Control_TDP43KD,ABCC1,ENSG00000103222.20,ENSG00000103222.20:s:16033109-16033170,0.0342,0.0137,2,3,1,chr16,+,ENSG00000103222.20:s:16033109-16033170_16033170-16033289,16033170,16033289,,,chr16:16033170-16033289,source,non-NMD rescued,0,""
Control_TDP43KD,ABCC1,ENSG00000103222.20,ENSG00000103222.20:t:16036472-16036603,0.0376,0.0131,2,3,1,chr16,+,ENSG00000103222.20:t:16036472-16036603_16033481-16036472,16033481,16036472,,,chr16:16033481-16036472,target,non-NMD rescued,0,""
Control_TDP43KD,XYLT1,ENSG00000103489.12,ENSG00000103489.12:s:17127666-17127861,0.0744,0.029,2,3,1,chr16,-,ENSG00000103489.12:s:17127666-17127861_17125877-17127666,17125877,17127666,,,chr16:17125877-17127666,source,non-NMD rescued,0,""
Control_TDP43KD,MPP6,ENSG00000105926.16,ENSG00000105926.16:t:24663474-24663721,0.0049,0.0041,2,3,1,chr7,+,ENSG00000105926.16:t:24663474-24663721_24661883-24663590,24661883,24663590,,,chr7:24661883-24663590,target,NMD rescued,0,""
Control_TDP43KD,USP42,ENSG00000106346.11,ENSG00000106346.11:t:6135841-6135951,0.0085,0.0076,5,6,1,chr7,+,ENSG00000106346.11:t:6135841-6135951_6122200-6135841,6122200,6135841,,,chr7:6122200-6135841,target,NMD rescued,0,""
Control_TDP43KD,SPG11,ENSG00000104133.16,ENSG00000104133.16:s:44622220-44622347,0.0072,0.0101,3,3,1,chr15,-,ENSG00000104133.16:s:44622220-44622347_44621772-44622220,44621772,44622220,,,chr15:44621772-44622220,source,non-NMD rescued,0,""
Control_TDP43KD,SPG11,ENSG00000104133.16,ENSG00000104133.16:t:44620125-44620403,0.0431,0.0165,4,4,1,chr15,-,ENSG00000104133.16:t:44620125-44620403_44620403-44621246,44620403,44621246,,,chr15:44620403-44621246,target,NMD rescued,0,""
Control_TDP43KD,YKT6,ENSG00000106636.9,ENSG00000106636.9:t:44208795-44210931,0.0141,0.0116,5,2,1,chr7,+,ENSG00000106636.9:t:44208795-44210931_44208198-44210090,44208198,44210090,44208581,44208794,chr7:44208198-44210090,target,NMD rescued,0,""
Control_TDP43KD,DNM1,ENSG00000106976.21,ENSG00000106976.21:s:128250725-128251244,0.0945,0.0226,7,4,1,chr9,+,ENSG00000106976.21:s:128250725-128251244_128250940-128253047,128250940,128253047,128251245,128253046,chr9:128250940-128253047,source,non-NMD rescued,0,""
Control_TDP43KD,DNM1,ENSG00000106976.21,ENSG00000106976.21:t:128253047-128253137,0.1358,0.0306,4,3,1,chr9,+,ENSG00000106976.21:t:128253047-128253137_128250940-128253047,128250940,128253047,128251245,128253046,chr9:128250940-128253047,target,NMD rescued,0,""
Control_TDP43KD,DNM1,ENSG00000106976.21,ENSG00000106976.21:t:128253047-128253137,0.08,0.0258,4,3,1,chr9,+,ENSG00000106976.21:t:128253047-128253137_128252801-128253101,128252801,128253101,128251245,128253046,chr9:128252801-128253101,target,non-NMD rescued,0,""
Control_TDP43KD,STMN2,ENSG00000104435.14,ENSG00000104435.14:s:79611117-79611214,0.9443,0.0088,8,7,1,chr8,+,ENSG00000104435.14:s:79611117-79611214_79611214-79616822,79611214,79616822,79611215,79611734,chr8:79611214-79616822,source,non-NMD rescued,1,""
Control_TDP43KD,TRDMT1,ENSG00000107614.22,ENSG00000107614.22:s:17157441-17157784,0.1193,0.049,2,2,1,chr10,-,ENSG00000107614.22:s:17157441-17157784_17154734-17157462,17154734,17157462,,,chr10:17154734-17157462,source,non-NMD rescued,0,""
Control_TDP43KD,LZTS2,ENSG00000107816.17,ENSG00000107816.17:t:101005458-101005715,0.02,0.0106,3,3,1,chr10,+,ENSG00000107816.17:t:101005458-101005715_101002946-101005458,101002946,101005458,101004167,101005457,chr10:101002946-101005458,target,non-NMD rescued,0,""
Control_TDP43KD,SUFU,ENSG00000107882.12,ENSG00000107882.12:s:102509169-102509303,0.0423,0.025,4,5,1,chr10,+,ENSG00000107882.12:s:102509169-102509303_102509303-102524760,102509303,102524760,,,chr10:102509303-102524760,source,non-NMD rescued,0,""
Control_TDP43KD,GLRX3,ENSG00000108010.12,ENSG00000108010.12:t:130180113-130182881,0.0685,0.0263,2,3,1,chr10,+,ENSG00000108010.12:t:130180113-130182881_130175089-130180113,130175089,130180113,,,chr10:130175089-130180113,target,non-NMD rescued,0,""
Control_TDP43KD,PPP6R1,ENSG00000105063.19,ENSG00000105063.19:s:55240945-55241079,0.0429,0.0117,4,2,1,chr19,-,ENSG00000105063.19:s:55240945-55241079_55240491-55240945,55240491,55240945,55240492,55240944,chr19:55240491-55240945,source,NMD rescued,0,""
Control_TDP43KD,PPP6R1,ENSG00000105063.19,ENSG00000105063.19:s:55240945-55241079,0.1298,0.0198,4,2,1,chr19,-,ENSG00000105063.19:s:55240945-55241079_55240492-55240944,55240492,55240944,55240492,55240944,chr19:55240492-55240944,source,non-NMD rescued,0,""
Control_TDP43KD,PIGL,ENSG00000108474.17,ENSG00000108474.17:t:16348239-16348801,0.1077,0.0423,5,5,1,chr17,+,ENSG00000108474.17:t:16348239-16348801_16344711-16348574,16344711,16348574,16347718,16348238,chr17:16344711-16348574,target,non-NMD rescued,0,""
Control_TDP43KD,DMAC2,ENSG00000105341.19,ENSG00000105341.19:s:41432824-41433062,0.0585,0.0247,4,3,1,chr19,-,ENSG00000105341.19:s:41432824-41433062_41432809-41432916,41432809,41432916,41432824,41432823,chr19:41432809-41432916,source,non-NMD rescued,0,""
Control_TDP43KD,PTGES3L-AARSD1,ENSG00000108825.18,ENSG00000108825.18:t:42964106-42964237,0.0051,0.0063,3,3,1,chr17,-,ENSG00000108825.18:t:42964106-42964237_42964237-42969156,42964237,42969156,42964238,42970288,chr17:42964237-42969156,target,NMD rescued,0,""
Control_TDP43KD,SH3D19,ENSG00000109686.19,ENSG00000109686.19:t:151144220-151144404,0.0325,0.0201,2,3,1,chr4,-,ENSG00000109686.19:t:151144220-151144404_151144288-151149500,151144288,151149500,,,chr4:151144288-151149500,target,NMD rescued,0,""
Control_TDP43KD,DCPS,ENSG00000110063.10,ENSG00000110063.10:s:126306570-126306744,0.01,0.0019,2,3,1,chr11,+,ENSG00000110063.10:s:126306570-126306744_126306744-126330194,126306744,126330194,,,chr11:126306744-126330194,source,NMD rescued,0,""
Control_TDP43KD,IQCE,ENSG00000106012.18,ENSG00000106012.18:s:2558972-2559217,0.8257,0.0245,5,6,1,chr7,+,ENSG00000106012.18:s:2558972-2559217_2559217-2564878,2559217,2564878,,,chr7:2559217-2564878,source,non-NMD rescued,0,""
Control_TDP43KD,IQCE,ENSG00000106012.18,ENSG00000106012.18:t:2567116-2567163,0.8673,0.0276,4,4,1,chr7,+,ENSG00000106012.18:t:2567116-2567163_2565071-2567116,2565071,2567116,,,chr7:2565071-2567116,target,non-NMD rescued,0,""
Control_TDP43KD,SNX8,ENSG00000106266.11,ENSG00000106266.11:s:2314328-2314441,0.1283,0.0434,2,3,1,chr7,-,ENSG00000106266.11:s:2314328-2314441_2280470-2314328,2280470,2314328,,,chr7:2280470-2314328,source,non-NMD rescued,0,""
Control_TDP43KD,WASL,ENSG00000106299.8,ENSG00000106299.8:s:123692347-123692867,0.572,0.0305,3,3,1,chr7,-,ENSG00000106299.8:s:123692347-123692867_123684580-123692347,123684580,123692347,123689151,123692346,chr7:123684580-123692347,source,NMD rescued,0,""
Control_TDP43KD,WASL,ENSG00000106299.8,ENSG00000106299.8:t:123681943-123684580,0.6332,0.03,4,3,1,chr7,-,ENSG00000106299.8:t:123681943-123684580_123684580-123692347,123684580,123692347,123684581,123688996,chr7:123684580-123692347,target,NMD rescued,0,""
Control_TDP43KD,PPP6R3,ENSG00000110075.15,ENSG00000110075.15:t:68558178-68558679,0.0362,0.011,6,4,1,chr11,+,ENSG00000110075.15:t:68558178-68558679_68554257-68558178,68554257,68558178,68554258,68558177,chr11:68554257-68558178,target,non-NMD rescued,0,""
Control_TDP43KD,RBM28,ENSG00000106344.8,ENSG00000106344.8:s:128343676-128343908,0.064,0.0159,4,5,1,chr7,-,ENSG00000106344.8:s:128343676-128343908_128341355-128343676,128341355,128343676,,,chr7:128341355-128343676,source,non-NMD rescued,0,""
Control_TDP43KD,RBM28,ENSG00000106344.8,ENSG00000106344.8:t:128339633-128339791,0.0524,0.0165,3,4,1,chr7,-,ENSG00000106344.8:t:128339633-128339791_128339791-128341290,128339791,128341290,,,chr7:128339791-128341290,target,non-NMD rescued,0,""
Control_TDP43KD,ANKMY2,ENSG00000106524.9,ENSG00000106524.9:t:16615744-16615904,0.0027,0.0022,3,4,1,chr7,-,ENSG00000106524.9:t:16615744-16615904_16615904-16619155,16615904,16619155,,,chr7:16615904-16619155,target,NMD rescued,0,""
Control_TDP43KD,FUBP3,ENSG00000107164.16,ENSG00000107164.16:s:130617797-130617895,0.0147,0.0026,3,3,1,chr9,+,ENSG00000107164.16:s:130617797-130617895_130617895-130619327,130617895,130619327,130617896,130619326,chr9:130617895-130619327,source,NMD rescued,0,""
Control_TDP43KD,FUBP3,ENSG00000107164.16,ENSG00000107164.16:t:130620354-130620475,0.0148,0.0033,4,4,1,chr9,+,ENSG00000107164.16:t:130620354-130620475_130619388-130620354,130619388,130620354,130619389,130620353,chr9:130619388-130620354,target,NMD rescued,0,""
Control_TDP43KD,DNMBP,ENSG00000107554.17,ENSG00000107554.17:t:99879811-99880361,0.0448,0.0227,2,3,1,chr10,-,ENSG00000107554.17:t:99879811-99880361_99880361-99881103,99880361,99881103,,,chr10:99880361-99881103,target,non-NMD rescued,0,""
Control_TDP43KD,NSMCE4A,ENSG00000107672.15,ENSG00000107672.15:s:121974004-121974285,0.2861,0.046,2,3,1,chr10,-,ENSG00000107672.15:s:121974004-121974285_121973599-121974004,121973599,121974004,,,chr10:121973599-121974004,source,non-NMD rescued,0,""
Control_TDP43KD,NSMCE4A,ENSG00000107672.15,ENSG00000107672.15:t:121970939-121971069,0.1902,0.0331,4,4,1,chr10,-,ENSG00000107672.15:t:121970939-121971069_121971069-121973523,121971069,121973523,,,chr10:121971069-121973523,target,non-NMD rescued,0,""
Control_TDP43KD,RNGTT,ENSG00000111880.16,ENSG00000111880.16:s:88906365-88906440,0.0015,2e-04,2,3,1,chr6,-,ENSG00000111880.16:s:88906365-88906440_88906119-88906365,88906119,88906365,,,chr6:88906119-88906365,source,NMD rescued,0,""
Control_TDP43KD,ARHGAP21,ENSG00000107863.19,ENSG00000107863.19:s:24619473-24621369,0.0258,0.0146,4,5,1,chr10,-,ENSG00000107863.19:s:24619473-24621369_24609531-24619473,24609531,24619473,,,chr10:24609531-24619473,source,NMD rescued,0,""
Control_TDP43KD,PDE10A,ENSG00000112541.18,ENSG00000112541.18:t:165908802-165909247,0.0123,0.0122,5,3,1,chr6,-,ENSG00000112541.18:t:165908802-165909247_165909080-165987529,165909080,165987529,165909248,165910807,chr6:165909080-165987529,target,NMD rescued,0,""
Control_TDP43KD,SORCS1,ENSG00000108018.16,ENSG00000108018.16:s:106579091-106579251,0.057,0.0148,6,3,1,chr10,-,ENSG00000108018.16:s:106579091-106579251_106574181-106579091,106574181,106579091,106577643,106579090,chr10:106574181-106579091,source,non-NMD rescued,0,""
Control_TDP43KD,DNAJC12,ENSG00000108176.15,ENSG00000108176.15:t:67823314-67823392,0.0318,0.0116,4,5,1,chr10,-,ENSG00000108176.15:t:67823314-67823392_67823392-67835392,67823392,67835392,,,chr10:67823392-67835392,target,non-NMD rescued,0,""
Control_TDP43KD,CEP72,ENSG00000112877.8,ENSG00000112877.8:t:652988-653553,0.5131,0.0716,3,4,1,chr5,+,ENSG00000112877.8:t:652988-653553_648223-652988,648223,652988,,,chr5:648223-652988,target,non-NMD rescued,0,""
Control_TDP43KD,CEP72,ENSG00000112877.8,ENSG00000112877.8:t:652988-653553,0.2302,0.0675,3,4,1,chr5,+,ENSG00000112877.8:t:652988-653553_648986-652988,648986,652988,,,chr5:648986-652988,target,non-NMD rescued,0,""
Control_TDP43KD,INTS2,ENSG00000108506.13,ENSG00000108506.13:s:61884901-61885290,0.005,0.002,2,3,1,chr17,-,ENSG00000108506.13:s:61884901-61885290_61884662-61884901,61884662,61884901,,,chr17:61884662-61884901,source,NMD rescued,0,""
Control_TDP43KD,INTS2,ENSG00000108506.13,ENSG00000108506.13:t:61881007-61881171,0.0018,4e-04,2,3,1,chr17,-,ENSG00000108506.13:t:61881007-61881171_61881171-61884571,61881171,61884571,,,chr17:61881171-61884571,target,NMD rescued,0,""
Control_TDP43KD,PDE4D,ENSG00000113448.19,ENSG00000113448.19:s:59193500-59193536,0.0501,0.0339,2,3,1,chr5,-,ENSG00000113448.19:s:59193500-59193536_59180644-59193500,59180644,59193500,,,chr5:59180644-59193500,source,non-NMD rescued,0,""
Control_TDP43KD,TFDP2,ENSG00000114126.18,ENSG00000114126.18:s:142149114-142149544,0.179,0.0454,4,4,1,chr3,-,ENSG00000114126.18:s:142149114-142149544_142101841-142149114,142101841,142149114,,,chr3:142101841-142149114,source,non-NMD rescued,0,""
Control_TDP43KD,CLCN3,ENSG00000109572.14,ENSG00000109572.14:s:169697361-169697734,0.0018,0,3,4,1,chr4,+,ENSG00000109572.14:s:169697361-169697734_169697734-169706868,169697734,169706868,,,chr4:169697734-169706868,source,NMD rescued,0,""
Control_TDP43KD,CLCN3,ENSG00000109572.14,ENSG00000109572.14:t:169706868-169707266,0.0023,0,2,3,1,chr4,+,ENSG00000109572.14:t:169706868-169707266_169697734-169706868,169697734,169706868,,,chr4:169697734-169706868,target,NMD rescued,0,""
Control_TDP43KD,NEIL3,ENSG00000109674.4,ENSG00000109674.4:s:177353308-177354279,0.0939,0.0304,3,3,1,chr4,+,ENSG00000109674.4:s:177353308-177354279_177353728-177362289,177353728,177362289,177354280,177360502,chr4:177353728-177362289,source,non-NMD rescued,0,""
Control_TDP43KD,NEIL3,ENSG00000109674.4,ENSG00000109674.4:t:177362289-177362936,0.1002,0.0351,2,3,1,chr4,+,ENSG00000109674.4:t:177362289-177362936_177353728-177362289,177353728,177362289,,,chr4:177353728-177362289,target,non-NMD rescued,0,""
Control_TDP43KD,FANCL,ENSG00000115392.12,ENSG00000115392.12:s:58221942-58222042,0.2558,0.0424,3,4,1,chr2,-,ENSG00000115392.12:s:58221942-58222042_58217434-58221942,58217434,58221942,,,chr2:58217434-58221942,source,NMD rescued,0,""
Control_TDP43KD,HDLBP,ENSG00000115677.18,ENSG00000115677.18:s:241243549-241243688,0.0065,0.0085,3,3,1,chr2,-,ENSG00000115677.18:s:241243549-241243688_241243548-241243607,241243548,241243607,241242791,241243548,chr2:241243548-241243607,source,NMD rescued,0,""
Control_TDP43KD,MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,0.074,0.0312,8,5,1,chr11,+,ENSG00000110514.19:s:47324471-47325035_47325032-47326544,47325032,47326544,,,chr11:47325032-47326544,source,NMD rescued,0,""
Control_TDP43KD,MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,0.1571,0.0444,8,5,1,chr11,+,ENSG00000110514.19:s:47324471-47325035_47325032-47326738,47325032,47326738,,,chr11:47325032-47326738,source,non-NMD rescued,0,""
Control_TDP43KD,MADD,ENSG00000110514.19,ENSG00000110514.19:s:47324471-47325035,0.0443,0.0211,8,5,1,chr11,+,ENSG00000110514.19:s:47324471-47325035_47325032-47328658,47325032,47328658,,,chr11:47325032-47328658,source,NMD rescued,0,""
